sentence,sentiment,positive_score,negative_score,neutral_score
"These technologies can optimize energy flows, avoid peak loads, and reduce operating costs— and thus directly enhance the energy supply’s economic efficiency and sustainability.",positive,0.8717433,0.009100387,0.11915635
Smart energy meters make it possible to monitor and manage energy consumption and production in real time and to integrate energy management solutions.,neutral,0.19543776,0.008116577,0.7964456
They are therefore pivotal for making the energy system more flexible.,positive,0.56634986,0.01070718,0.42294297
"At year-end, E.ON records the number of smart energy meters installed by business unit.",neutral,0.07972673,0.016328894,0.9039443
"E.ON distribution network operators across Europe, which are part of our Energy Networks business division, are responsible for installing smart energy meters in their service territories.",neutral,0.07883655,0.0087098405,0.91245365
"The exception is the United Kingdom, where our sales organization provides its customers with smart energy meters.",neutral,0.13584559,0.0073620267,0.85679233
German lawmakers created two roles for the provision of smart energy meters: the “basic metering point operator” is responsible for the nationwide rollout of legally mandated smart energy meters in distribution networks.,neutral,0.12921385,0.010310898,0.86047524
The basic metering point operator is predominantly the local distribution network operator.,neutral,0.029235715,0.015910236,0.9548541
"The second legally defined role is that of “competitive metering point operators.” These operators compete with each other and, alongside standard smart energy meters, offer other solutions based on smart energy meters.",neutral,0.07696359,0.0096513545,0.9133851
Combined Group Management Report → Sustainability Statement 123 E.ON Integrated Annual Report 2025 eMobility Infrastructure eMobility also plays a vital role in the energy transition.,neutral,0.09549927,0.010553503,0.89394724
E.ON offers comprehensive infrastructure solutions for economical and climate-friendly charging.,neutral,0.27211294,0.006361958,0.7215251
Through our E.ON Drive brand we plan and build charging stations and connect them to the power grid.,neutral,0.1208794,0.0079135625,0.87120706
E.ON also arranges the energy supply for the charging stations and operates the equipment.,neutral,0.032889478,0.015209935,0.9519006
"Our eMobility business continues to focus on three areas: E.ON Drive Solutions serves residential and business users by providing charging solutions for the workplace, on the road, and at home.",neutral,0.15971892,0.0072340025,0.83304715
These solutions include a variety of wall boxes along with tailored installation and energy services.,neutral,0.12606387,0.007824875,0.8661113
"In addition, E.ON Drive eTransport provides charging solutions for electrifying commercial vehicles.",neutral,0.13732257,0.007904803,0.8547726
E.ON Drive Infrastructure is a charge point operator (“CPO”) in public spaces.,neutral,0.044744246,0.013609915,0.94164586
"Forward-looking Network Expansion for Electrification and Renewables E.ON’s heating business focuses on forward-looking grid expansion to enable the growing electrification of heating, transport, and industry as well as renewables growth.",neutral,0.3390645,0.006884878,0.6540506
E.ON works closely with policymakers to revise the regulatory framework.,positive,0.6200371,0.008986816,0.37097615
The Political Dialog → chapter describes other measures and provides background information on how we help ensure an affordable and sustainable energy supply.,neutral,0.11161612,0.0103886835,0.87799513
Metrics The number of smart energy meters installed increased by 1.85 million to 17.70 million in fiscal year 2025.,positive,0.95063657,0.014452078,0.034911398
Our ongoing rollout of smart energy meters is leading to an increase in installations across all units.,positive,0.9409246,0.012084015,0.046991453
"In particular, there has been a steady rise— roughly 12 percent in 2025— in the total number of smart energy meters installed, underscoring the continuous progress of the rollout.",positive,0.95054114,0.021162726,0.02829614
This growth trend is attributable to our ongoing implementation measures.,positive,0.8289667,0.012158444,0.15887485
The rollout is being conducted in accordance with an EU directive from 2021.,neutral,0.091183044,0.009392302,0.8994246
It stipulates that all consumers must be provided with a smart meter to the degree that this is technically and financially feasible.,neutral,0.14979126,0.009602714,0.8406061
"Installed Smart Energy Meters Thousand units 2025 2024 Rollout countries United Kingdom 6,970 6,435 Germany1 7,730 6,909 Sweden 1,061 1,050 Pilot countries Romania 651 545 Hungary 576 517 Czech Republic 166 36 Poland 550 361 Total 17,705 15,854 1Includes digital meters.",neutral,0.045557696,0.016611224,0.93783104
Combined Group Management Report → Sustainability Statement 124 E.ON Integrated Annual Report 2025 Security of Supply E.ON is an energy company and distribution network operator.,neutral,0.06520565,0.011997707,0.9227966
"Providing a safe, reliable supply of power, gas, and heat is therefore a top priority.",neutral,0.17956492,0.009444102,0.8109909
It involves more than just tackling technical challenges.,neutral,0.057115737,0.018161474,0.9247228
"Energy is indispensable for daily life, economic development, and social stability.",neutral,0.10620948,0.013603038,0.88018745
"For E.ON, security of supply is an integral public service.",neutral,0.04133081,0.032671608,0.92599756
"We therefore view security of supply as the foundation of our strategy— and the basis for our claim to be a reliable partner for households, businesses, and communities in every situation.",neutral,0.42355695,0.009623036,0.56681997
To achieve this by using stable and smart network infrastructure that is designed to minimize risks like unplanned outages while responding flexibly to current developments in society.,positive,0.6569202,0.008113413,0.33496636
"Energy demand is rising, while the highly complex nature of increasingly decentralized energy systems and ongoing digitalization places new demands on the secure operation and resilience of infrastructure.",positive,0.8436465,0.07110938,0.08524405
